3  2.54751	6.477834e-01	3.207832e-01	5.656818e-03	6.128833e+01	
1  4.78971	1.768275e+00	3.239749e-01	1.576366e-03	5.732738e+01	
7  2.82565	1.547287e+00	3.116433e-01	4.160958e-03	3.513304e+01	
5  2.09956	1.089964e+00	3.145366e-01	3.972517e-03	2.916385e+01	
15  1.65172	5.095901e-01	2.958663e-01	5.759751e-03	3.656913e+01	
8  1.08459	4.136581e-01	3.099834e-01	5.215359e-03	4.968773e+01	
1  1.81193	8.116711e-01	3.189770e-01	3.326255e-03	4.205878e+01	
2  1.31417	3.800577e-01	3.109566e-01	4.283128e-03	3.378085e+01	
1  0.967738	4.040047e-01	3.126725e-01	4.802645e-03	3.435348e+01	
3  1.54935	1.910003e-01	3.229128e-01	6.727454e-03	2.280100e+01	
2  2.21614	5.538476e-01	3.232143e-01	4.413310e-03	2.489343e+01	
5  2.05563	7.669961e-01	3.303402e-01	4.501729e-03	4.879783e+01	
13  2.58703	6.294599e-01	3.349707e-01	5.686125e-03	3.233758e+01	
5  1.7983	1.052891e+00	3.094991e-01	3.445631e-03	4.295705e+01	
27  0.780548	2.041633e-01	3.001478e-01	6.955265e-03	3.692704e+01	
1  1.43454	3.944209e-01	3.092859e-01	7.718478e-03	5.602002e+01	
1  3.51188	7.681295e-01	2.946562e-01	6.647392e-03	4.351761e+01	
2  3.39032	3.272501e-01	3.027968e-01	7.322687e-03	6.642296e+01	
4  6.40521	4.937732e-01	2.861110e-01	9.092903e-03	6.145642e+01	
31  3.99474	1.179844e-01	2.860546e-01	1.130523e-02	5.232368e+01	
1  2.44981	4.170374e-02	2.894208e-01	8.037472e-03	5.100886e+01	
6  2.3146	1.806175e-01	2.893630e-01	8.079283e-03	4.943825e+01	
3  5.06617	4.425210e-01	3.064511e-01	9.630036e-03	4.920471e+01	
14  0.307733	1.111001e-01	3.206307e-01	8.985398e-03	4.574214e+01	
22  1.13417	3.530341e-02	3.164274e-01	6.738703e-03	5.545185e+01	
5  0.157236	6.653905e-02	3.182380e-01	6.801771e-03	4.011884e+01	
7  1.5468	3.396955e-01	3.288947e-01	4.534296e-03	4.179985e+01	
5  1.72018	4.769075e-01	3.155850e-01	3.605605e-03	4.641240e+01	
2  1.85395	1.081056e-01	3.046360e-01	6.521169e-03	5.808351e+01	
2  4.06062	2.971832e-01	2.895501e-01	4.902623e-03	5.821888e+01	
9  0.612345	1.327479e-01	3.092301e-01	5.625913e-03	3.636245e+01	
8  0.454723	1.493653e-01	3.157076e-01	5.805485e-03	3.611523e+01	
7  0.75093	5.123599e-02	3.303044e-01	7.403868e-03	4.207086e+01	
2  1.9701	4.452357e-01	3.035512e-01	3.602520e-03	4.268930e+01	
5  1.04697	1.589039e-01	2.983927e-01	7.073831e-03	4.623807e+01	
5  1.76095	7.538961e-01	3.031896e-01	5.155239e-03	3.204863e+01	
4  2.07047	1.061880e+00	3.078345e-01	4.038619e-03	3.023594e+01	
2  1.20805	8.997591e-01	3.149233e-01	4.775355e-03	3.891896e+01	
1  3.89646	1.420160e+00	3.057188e-01	1.912585e-03	2.723288e+01	
4  4.35153	1.105311e+00	2.889867e-01	3.042984e-03	3.043169e+01	
3  4.07188	5.094333e-01	3.041061e-01	4.037886e-03	1.569551e+01	
8  3.68192	3.113151e-01	3.052808e-01	5.724867e-03	1.369958e+01	
1  3.28569	2.370751e-01	2.836396e-01	9.197699e-03	3.701931e+01	
5  1.03525	1.475848e-01	2.964947e-01	8.497740e-03	4.000821e+01	
2  0.426765	3.509750e-01	3.069787e-01	6.548328e-03	4.207970e+01	
8  2.38489	7.198858e-01	3.283611e-01	5.999513e-03	5.505535e+01	
1  2.28333	6.430610e-01	3.116831e-01	3.113026e-03	4.900751e+01	
2  1.19634	4.938815e-01	3.008992e-01	5.454066e-03	3.714529e+01	
16  0.475434	3.627183e-01	3.093692e-01	6.098578e-03	4.414216e+01	
4  3.22989	6.951278e-01	3.085572e-01	5.939382e-03	6.477611e+01	
16  1.62385	2.583572e-01	3.210821e-01	3.678583e-03	4.155941e+01	
16  0.35658	2.715157e-01	3.109198e-01	6.384297e-03	4.479869e+01	
4  1.33911	6.618436e-01	3.096738e-01	5.884798e-03	3.440831e+01	
10  1.23282	6.906643e-01	3.176281e-01	5.736315e-03	3.614922e+01	
2  1.55258	5.046756e-01	3.193971e-01	7.396498e-03	5.294700e+01	
8  1.9806	7.220800e-01	3.040037e-01	6.124632e-03	5.392032e+01	
5  1.6216	5.917484e-01	3.166026e-01	4.162284e-03	5.026409e+01	
7  2.0687	8.613212e-01	3.127122e-01	3.439131e-03	3.043456e+01	
4  3.73535	3.210522e-01	3.058165e-01	9.185523e-03	2.675578e+01	
1  4.73763	5.173752e-01	3.127759e-01	8.077942e-03	3.369799e+01	
3  1.95118	4.431217e-01	2.980565e-01	7.759570e-03	3.732907e+01	
3  1.95735	6.064750e-01	3.025848e-01	6.499296e-03	3.400769e+01	
2  2.07233	3.615193e-01	2.921811e-01	5.623265e-03	3.583139e+01	
1  2.80515	8.519555e-02	2.860730e-01	7.452700e-03	3.149840e+01	
6  1.82184	9.337784e-02	3.105518e-01	3.795069e-03	3.100041e+01	
6  4.2962	3.498438e-01	3.181790e-01	3.177570e-03	1.589442e+01	
1  2.28447	5.360211e-01	3.299413e-01	5.422562e-03	2.642732e+01	
2  2.85152	2.955574e-01	3.431406e-01	8.363097e-03	4.394937e+01	
7  2.57551	1.754826e-01	3.267509e-01	1.062555e-02	5.895147e+01	
9  2.66381	2.602522e-01	3.401565e-01	7.798827e-03	5.325795e+01	
3  3.77176	1.535542e-01	3.420943e-01	3.657054e-03	3.565067e+01	
2  2.96534	6.277972e-01	3.362767e-01	3.885193e-03	4.809841e+01	
1  1.92983	5.120799e-01	3.280868e-01	7.304903e-03	4.259934e+01	
1  1.89186	1.424436e-01	3.240240e-01	7.490499e-03	5.984905e+01	
13  1.00164	2.474378e-01	3.256469e-01	5.552684e-03	4.671014e+01	
6  2.53732	1.346947e-02	3.417650e-01	7.822059e-03	4.984615e+01	
4  2.6881	3.030336e-01	3.408137e-01	6.017673e-03	4.980827e+01	
10  1.05059	2.954048e-01	3.199571e-01	4.570088e-03	3.712558e+01	
13  1.1681	1.169337e-01	3.225886e-01	4.770945e-03	4.604716e+01	
1  1.84863	4.736607e-01	3.129810e-01	4.227899e-03	2.702855e+01	
2  2.13839	9.393815e-03	3.000109e-01	9.854778e-03	2.307312e+01	
6  0.311018	3.299459e-01	3.190564e-01	7.602369e-03	4.266594e+01	
7  1.6127	1.403046e-01	3.383107e-01	7.991827e-03	3.906616e+01	
5  4.21179	1.843984e-01	3.447208e-01	7.735478e-03	5.962172e+01	
1  1.43905	4.333178e-01	3.258032e-01	5.001661e-03	4.948960e+01	
3  1.73665	3.826314e-01	3.296771e-01	7.985268e-03	5.168509e+01	
6  1.14955	8.813264e-02	3.341560e-01	7.156985e-03	3.992441e+01	
4  1.11354	4.000652e-02	3.253442e-01	5.171058e-03	4.586498e+01	
11  0.917527	4.766999e-02	3.250891e-01	7.190498e-03	5.154666e+01	
11  0.942961	2.006450e-01	3.047831e-01	5.226832e-03	3.818578e+01	
10  1.0276	1.320673e-01	2.972979e-01	7.925224e-03	3.508006e+01	
2  2.54843	4.172322e-01	2.872797e-01	6.521456e-03	4.060699e+01	
3  0.273793	7.431235e-02	3.125682e-01	9.039308e-03	3.363464e+01	
4  0.863298	1.841212e-01	3.140666e-01	5.684395e-03	5.015480e+01	
1  2.08367	5.063640e-01	3.133112e-01	4.009747e-03	5.391266e+01	
3  1.94063	4.458468e-01	3.143103e-01	3.591023e-03	4.956516e+01	
8  0.719169	2.302178e-01	3.112031e-01	7.293472e-03	2.811454e+01	
2  1.71671	4.703534e-01	3.294191e-01	5.755515e-03	2.944293e+01	
4  1.83214	1.865783e-02	3.009010e-01	1.109736e-02	5.058572e+01	
1  2.07845	8.361776e-01	3.194839e-01	5.101823e-03	5.657263e+01	
1  2.57291	2.855201e-01	3.061466e-01	4.589287e-03	5.842939e+01	
3  3.59452	1.281758e-01	3.491083e-01	7.228174e-03	4.500099e+01	
6  3.18996	3.002759e-03	3.467397e-01	6.769905e-03	4.421432e+01	
4  2.83433	4.313168e-01	3.351567e-01	8.061341e-03	5.128697e+01	
2  2.27933	6.879937e-01	3.356162e-01	5.234320e-03	4.694247e+01	
8  2.33149	1.272790e+00	3.259623e-01	3.055712e-03	4.099659e+01	
4  2.42383	9.991908e-01	3.198521e-01	2.735448e-03	3.424486e+01	
2  3.05684	7.122955e-01	2.968914e-01	4.119050e-03	5.459520e+01	
1  2.7052	1.079697e+00	3.035636e-01	3.118547e-03	4.998147e+01	
4  1.66576	8.386420e-01	3.019144e-01	4.314171e-03	3.919845e+01	
5  2.77052	8.263155e-01	3.182164e-01	2.178646e-03	3.780394e+01	
11  1.24117	4.975009e-01	3.056410e-01	4.501004e-03	4.054175e+01	
6  0.694708	5.685174e-02	3.029620e-01	6.238753e-03	3.893956e+01	
6  0.470237	4.179785e-02	3.232961e-01	6.435739e-03	4.371397e+01	
3  1.56776	3.757503e-01	3.227461e-01	6.267745e-03	2.517905e+01	
7  1.74698	2.137670e-01	3.332107e-01	4.945487e-03	3.810986e+01	
3  1.37824	3.177379e-01	3.295230e-01	4.936142e-03	3.912606e+01	
3  1.03142	1.498221e-01	3.271413e-01	5.430429e-03	3.618449e+01	
2  0.531628	2.289637e-03	3.158760e-01	6.581956e-03	4.924863e+01	
2  0.807563	2.640080e-01	3.041072e-01	6.115652e-03	4.645842e+01	
3  0.478806	4.339776e-01	3.114396e-01	5.835915e-03	3.892814e+01	
4  1.17664	1.739860e-01	3.075043e-01	6.012574e-03	5.291170e+01	
2  3.01334	1.575102e-01	2.924742e-01	4.782830e-03	5.275612e+01	
3  2.20052	1.420684e-01	3.004897e-01	4.567104e-03	5.227097e+01	
2  1.48249	5.091996e-01	2.971104e-01	6.662338e-03	4.349921e+01	
3  2.73552	6.222691e-01	3.191681e-01	4.920908e-03	2.081129e+01	
3  1.08957	7.073374e-01	3.072787e-01	5.450962e-03	3.839160e+01	
6  4.24613	1.437944e+00	3.165510e-01	1.311956e-03	5.251757e+01	
3  4.54099	9.876809e-01	3.080275e-01	1.816805e-03	5.791578e+01	
12  4.04529	1.101016e+00	2.881674e-01	3.218265e-03	3.563132e+01	
1  2.38788	4.591124e-01	2.888303e-01	6.670395e-03	4.013324e+01	
3  2.43108	1.571591e-01	3.020485e-01	1.175202e-02	5.220712e+01	
14  1.80057	1.192131e-01	3.065987e-01	1.167700e-02	5.060878e+01	
9  0.163026	2.763756e-01	3.153592e-01	7.091628e-03	4.399277e+01	
2  0.898191	4.335359e-01	3.116653e-01	5.843189e-03	5.062129e+01	
10  0.621567	3.493406e-01	3.131622e-01	6.010078e-03	4.830770e+01	
1  0.902972	1.331854e-01	3.069477e-01	6.708567e-03	5.176158e+01	
10  0.997581	8.340620e-02	3.020917e-01	7.244717e-03	5.042606e+01	
5  3.83536	1.191889e-01	2.895327e-01	4.558747e-03	5.520699e+01	
3  2.51227	2.187027e-01	3.029792e-01	6.687199e-03	6.170226e+01	
1  1.41675	3.992944e-01	3.122463e-01	6.718411e-03	5.702123e+01	
3  2.63193	1.575916e-02	2.880059e-01	6.074754e-03	4.631152e+01	
3  2.79053	3.280206e-01	3.114743e-01	2.527524e-03	4.912795e+01	
3  2.46922	4.288921e-02	3.130973e-01	3.172705e-03	2.815917e+01	
1  1.92974	1.200145e-01	3.318639e-01	4.379619e-03	4.255367e+01	
5  1.79114	4.431483e-01	3.252523e-01	6.216056e-03	5.677639e+01	
7  1.47921	2.189152e-01	2.982674e-01	6.123687e-03	4.943218e+01	
12  1.22845	9.692019e-02	3.091940e-01	4.381790e-03	3.594731e+01	
25  0.463452	4.881015e-02	3.063661e-01	6.337794e-03	4.141387e+01	
4  1.84912	1.431147e-01	2.956442e-01	7.757492e-03	5.333151e+01	
4  3.63137	2.678844e-01	2.924922e-01	9.623036e-03	6.026923e+01	
4  2.00289	4.165997e-01	3.172790e-01	7.510539e-03	6.035745e+01	
3  1.59811	1.309212e-01	3.023809e-01	8.934657e-03	5.599430e+01	
2  0.970153	2.190267e-02	2.980105e-01	8.502958e-03	4.444758e+01	
4  0.601984	2.590607e-02	3.045574e-01	8.915470e-03	4.693346e+01	
1  0.951971	4.611549e-01	3.278378e-01	6.066131e-03	3.991898e+01	
9  2.20688	5.797179e-01	3.328058e-01	6.486427e-03	3.871584e+01	
1  6.13418	6.876095e-01	3.503293e-01	2.730136e-03	3.275997e+01	
2  5.47762	7.168655e-01	3.378577e-01	3.382160e-03	1.697193e+01	
3  4.81088	5.197397e-01	3.050857e-01	4.351635e-03	1.176233e+01	
5  5.02456	7.832839e-01	3.091216e-01	2.468614e-03	1.553197e+01	
4  4.29671	2.253609e-01	3.017967e-01	5.757055e-03	1.154050e+01	
24  1.26534	1.044099e-01	3.074864e-01	5.415038e-03	2.842663e+01	
18  0.0457732	4.209070e-03	3.142054e-01	8.481156e-03	3.841427e+01	
9  0.910734	2.553412e-01	3.104538e-01	6.549369e-03	2.741971e+01	
2  2.23412	2.694572e-02	3.318000e-01	5.406103e-03	2.568957e+01	
6  1.08111	2.823194e-01	3.189582e-01	5.803424e-03	2.757683e+01	
30  0.253013	1.125854e-01	3.177997e-01	8.628823e-03	3.308443e+01	
12  1.90239	8.117634e-02	3.246292e-01	5.997530e-03	2.227510e+01	
1  1.62285	6.347950e-01	3.165308e-01	3.666411e-03	3.476840e+01	
2  2.09842	7.844685e-01	3.327251e-01	4.332681e-03	3.897480e+01	
2  2.03229	4.898619e-01	3.134046e-01	4.524614e-03	2.418048e+01	
5  0.429096	4.150007e-01	3.118855e-01	6.149020e-03	3.741490e+01	
8  0.769533	3.870717e-01	3.076089e-01	7.570307e-03	3.676430e+01	
4  1.05244	3.437984e-01	3.102193e-01	4.606755e-03	3.609462e+01	
9  1.63641	2.532032e-01	3.105519e-01	3.727379e-03	3.489720e+01	
3  1.32353	1.027341e-01	3.132494e-01	5.909041e-03	5.518835e+01	
18  2.04311	7.700836e-02	3.321267e-01	6.494888e-03	5.541835e+01	
2  0.470326	3.249154e-01	3.199259e-01	6.124875e-03	4.505658e+01	
2  3.02342	3.494746e-01	3.304315e-01	2.672326e-03	3.704640e+01	
9  1.54134	1.101269e+00	3.191812e-01	4.087569e-03	3.794567e+01	
7  1.48606	5.801120e-01	3.219356e-01	5.617700e-03	5.381551e+01	
7  1.37775	6.037325e-01	3.147602e-01	4.368046e-03	4.877983e+01	
15  1.40357	2.630784e-01	3.107399e-01	6.361619e-03	2.369869e+01	
9  2.53893	1.248153e-01	3.122585e-01	1.113183e-02	2.182996e+01	
2  3.1693	5.370015e-01	3.364355e-01	3.687483e-03	4.880818e+01	
1  4.58777	1.297647e+00	3.395837e-01	2.192882e-03	4.489380e+01	
4  4.13757	6.536766e-01	3.292602e-01	1.583465e-03	3.256206e+01	
1  4.25508	5.092808e-01	3.269651e-01	1.183333e-03	4.490280e+01	
3  1.13842	7.518189e-01	3.137122e-01	5.344150e-03	4.858263e+01	
