22  2.43047	2.162667e-01	3.344705e-01	8.155753e-03	5.762739e+01	
13  2.41424	3.135326e-01	3.367181e-01	6.581920e-03	5.424169e+01	
2  1.81151	5.167456e-01	3.093410e-01	6.569932e-03	5.816283e+01	
1  0.936442	6.827622e-01	3.144664e-01	5.144591e-03	3.647061e+01	
7  0.782881	3.077637e-01	3.292487e-01	7.374141e-03	4.083367e+01	
15  1.2486	7.140505e-01	3.107732e-01	6.058309e-03	4.343535e+01	
7  0.669335	2.871551e-01	3.238737e-01	8.393894e-03	3.831398e+01	
1  1.72077	7.516650e-01	3.210416e-01	5.469877e-03	3.311936e+01	
18  0.953247	6.328672e-01	3.217571e-01	5.824015e-03	4.286742e+01	
5  1.52401	1.013050e+00	3.195300e-01	3.892348e-03	3.794475e+01	
9  4.1522	1.392174e+00	3.281415e-01	2.817866e-03	2.155094e+01	
3  6.22614	1.358744e+00	3.319886e-01	1.684023e-03	1.704359e+01	
3  5.10771	1.305002e+00	3.362935e-01	3.151092e-03	2.021959e+01	
3  3.31738	1.109335e+00	3.348228e-01	3.169207e-03	3.209993e+01	
3  5.4915	1.324798e+00	3.235615e-01	3.231750e-03	1.420368e+01	
3  4.86017	1.207047e+00	3.116271e-01	4.414761e-03	2.180716e+01	
1  2.32731	4.664135e-01	3.136167e-01	4.770171e-03	2.137314e+01	
1  2.72902	2.390038e-01	3.102791e-01	5.366614e-03	1.742895e+01	
3  1.28884	3.233744e-01	3.013152e-01	8.184796e-03	3.347677e+01	
3  0.529472	1.475455e-01	3.228297e-01	7.623456e-03	3.100102e+01	
4  1.82354	6.798634e-01	3.168847e-01	6.211420e-03	3.533878e+01	
13  0.29168	1.671372e-01	3.145874e-01	8.703187e-03	4.763177e+01	
4  0.114177	1.970909e-01	3.148406e-01	8.735484e-03	4.161752e+01	
3  0.499504	3.334564e-02	3.198077e-01	8.379028e-03	3.006886e+01	
10  0.250083	4.894096e-02	3.119724e-01	9.632111e-03	3.927676e+01	
9  0.30358	3.366502e-01	3.163589e-01	6.244962e-03	3.799246e+01	
4  0.849935	2.503302e-01	3.109209e-01	4.865516e-03	3.838084e+01	
7  2.19802	5.302878e-01	3.277071e-01	3.446460e-03	4.375821e+01	
4  1.18912	1.679810e-01	3.231811e-01	4.611625e-03	3.609148e+01	
3  3.60619	1.375456e-01	3.252741e-01	1.610675e-03	3.822360e+01	
9  0.3385	7.196346e-02	3.156874e-01	6.515077e-03	3.397707e+01	
8  0.568337	7.327650e-02	3.248706e-01	6.241568e-03	4.224901e+01	
1  2.3149	4.858383e-01	3.205227e-01	6.273680e-03	6.144002e+01	
1  2.01154	7.895069e-02	3.162897e-01	3.067462e-03	3.668369e+01	
1  1.89593	1.553183e-01	3.302472e-01	5.555891e-03	5.321877e+01	
5  0.563304	1.116197e-01	3.106055e-01	6.323788e-03	3.184570e+01	
1  3.00254	5.997848e-01	3.108992e-01	1.945185e-03	3.870189e+01	
1  3.74631	1.037361e+00	3.271282e-01	1.585533e-03	3.865849e+01	
4  4.60298	1.128719e+00	3.318577e-01	2.434539e-03	2.237600e+01	
4  4.68047	1.652638e+00	3.172801e-01	1.528143e-03	2.220556e+01	
2  2.2867	1.419346e+00	3.124914e-01	4.491040e-03	4.710061e+01	
8  2.73322	1.908490e+00	3.071612e-01	2.718177e-03	3.230400e+01	
7  3.31358	2.452217e+00	3.318303e-01	2.801479e-03	4.312785e+01	
2  3.50017	2.656240e+00	3.156518e-01	3.271107e-03	3.849375e+01	
12  3.45838	2.883129e+00	3.275382e-01	2.778243e-03	5.052951e+01	
8  4.13396	2.791015e+00	3.199476e-01	9.505561e-04	3.577343e+01	
