3  1.52449	5.982273e-02	3.215714e-01	1.050593e-02	5.467539e+01	
6  0.808056	8.810993e-03	3.274052e-01	9.933168e-03	4.307496e+01	
6  1.88818	1.231669e-01	3.380100e-01	7.149868e-03	4.794036e+01	
18  0.480952	1.881134e-01	3.171542e-01	7.610904e-03	5.047721e+01	
1  0.952652	5.719932e-01	3.238285e-01	5.464956e-03	4.463510e+01	
1  2.99729	5.649629e-01	3.289738e-01	6.138032e-03	2.609944e+01	
2  2.81153	3.049128e-01	3.317282e-01	3.147822e-03	4.463111e+01	
6  1.36944	5.660985e-01	3.256505e-01	5.291361e-03	4.968664e+01	
4  2.20207	7.811656e-01	3.333242e-01	4.419000e-03	4.518410e+01	
4  2.17875	7.375762e-01	3.339314e-01	5.161915e-03	3.727316e+01	
6  2.17551	1.203281e+00	3.169836e-01	3.587385e-03	2.987859e+01	
2  3.05938	7.588448e-01	2.958187e-01	3.816384e-03	2.843467e+01	
1  2.76792	1.433615e+00	2.976768e-01	3.475075e-03	3.533786e+01	
2  2.55386	1.464731e+00	2.996299e-01	3.268176e-03	4.111227e+01	
4  1.73439	1.158845e+00	3.085248e-01	4.429558e-03	3.810084e+01	
5  2.82134	1.658999e+00	3.037027e-01	4.173809e-03	4.238319e+01	
1  1.30484	5.247150e-01	3.092704e-01	4.549900e-03	3.234522e+01	
10  1.12899	1.408905e-01	3.118006e-01	8.009925e-03	2.377660e+01	
1  0.964754	1.966748e-01	3.046588e-01	7.351545e-03	2.798025e+01	
3  0.471854	3.452389e-01	3.182373e-01	5.764702e-03	3.745928e+01	
8  0.813104	5.078022e-01	3.167828e-01	5.292503e-03	3.422797e+01	
1  1.16306	2.397636e-01	3.249079e-01	4.943919e-03	3.454743e+01	
2  2.24813	7.466116e-01	3.087848e-01	3.361263e-03	4.997924e+01	
4  3.36526	7.820990e-01	3.219988e-01	4.470391e-03	6.307784e+01	
4  3.49187	2.297815e-02	3.448929e-01	8.285278e-03	5.415099e+01	
4  1.16942	6.457651e-01	3.059314e-01	6.139643e-03	4.639517e+01	
8  0.540267	4.748111e-01	3.145411e-01	6.010762e-03	4.548705e+01	
3  0.213934	2.827096e-02	3.110941e-01	9.392268e-03	4.051006e+01	
2  0.502998	3.189855e-01	3.146032e-01	8.257914e-03	3.880192e+01	
11  0.197912	2.240404e-01	3.080680e-01	8.084009e-03	4.160472e+01	
1  0.6367	8.758649e-02	3.196014e-01	6.636564e-03	2.994715e+01	
3  1.90701	1.191935e-01	3.039974e-01	7.500264e-03	2.076617e+01	
3  1.92864	1.144321e-01	3.169778e-01	8.960842e-03	1.906833e+01	
3  1.39763	1.497260e-01	3.158065e-01	7.621106e-03	2.178308e+01	
4  0.739236	1.941488e-01	3.168401e-01	7.303395e-03	2.727721e+01	
11  0.176115	2.119999e-01	3.101484e-01	7.931200e-03	4.458105e+01	
1  1.33548	3.457791e-01	2.976823e-01	7.995195e-03	4.676402e+01	
3  0.340923	2.140739e-01	3.084881e-01	6.623646e-03	4.393109e+01	
20  1.08483	1.732806e-02	3.059043e-01	7.847659e-03	5.411692e+01	
15  0.194292	2.691837e-01	3.095196e-01	7.278015e-03	3.822167e+01	
1  0.119294	1.186309e-01	3.140093e-01	7.058167e-03	4.314158e+01	
18  0.0449867	9.204474e-03	3.148126e-01	8.535631e-03	4.130871e+01	
1  0.301143	3.072000e-01	3.138554e-01	8.071221e-03	4.350265e+01	
1  0.105172	4.497372e-02	3.186881e-01	7.582079e-03	3.693407e+01	
5  0.425175	2.223031e-01	3.196658e-01	5.882611e-03	4.063341e+01	
1  1.12065	6.484492e-01	3.119270e-01	5.378504e-03	3.302541e+01	
1  2.12743	5.309917e-01	3.029283e-01	4.117942e-03	5.089095e+01	
1  5.50252	7.699893e-01	3.091483e-01	1.722982e-03	6.325869e+01	
3  2.96261	8.441156e-01	3.113496e-01	3.529358e-03	5.790155e+01	
1  2.42087	7.265270e-01	3.251078e-01	3.231314e-03	4.849212e+01	
12  1.99779	8.835154e-01	3.278938e-01	5.344647e-03	4.500843e+01	
6  2.77992	4.465806e-01	3.412688e-01	7.053171e-03	4.246802e+01	
1  3.48098	9.221458e-01	3.269030e-01	5.601742e-03	3.567394e+01	
3  3.74368	1.197855e+00	2.949133e-01	5.157568e-03	4.010496e+01	
2  3.33869	8.765045e-01	2.898035e-01	5.360861e-03	3.542688e+01	
1  1.3391	8.481314e-01	3.074517e-01	4.420579e-03	4.403622e+01	
2  1.49013	3.790202e-01	3.048523e-01	7.392064e-03	5.572926e+01	
1  2.01495	4.339712e-01	2.956334e-01	7.971912e-03	4.305020e+01	
4  0.45737	3.136915e-01	3.146560e-01	8.375506e-03	4.334358e+01	
7  0.736775	4.959358e-01	3.175873e-01	5.788082e-03	3.421328e+01	
5  1.42618	1.341574e-01	3.153049e-01	5.481978e-03	2.514010e+01	
6  1.26057	3.580195e-02	3.032691e-01	7.814990e-03	5.423203e+01	
6  0.226161	1.110957e-01	3.138331e-01	8.509741e-03	4.696475e+01	
25  0.274753	6.801244e-02	3.228061e-01	7.315996e-03	4.336772e+01	
13  0.835236	7.597135e-02	3.172607e-01	1.097219e-02	4.523822e+01	
12  1.99625	2.313809e-01	3.115700e-01	8.371828e-03	6.158189e+01	
12  0.247032	2.854740e-02	3.104201e-01	7.680933e-03	4.627612e+01	
3  0.221974	2.932480e-01	3.144083e-01	7.798735e-03	3.781012e+01	
8  0.802401	1.435208e-01	3.260202e-01	8.871612e-03	3.078810e+01	
5  1.07815	3.974575e-02	3.028676e-01	1.076812e-02	3.769091e+01	
1  1.00219	2.314049e-01	3.001795e-01	9.205375e-03	4.391313e+01	
13  1.06199	2.782316e-01	2.983734e-01	7.637635e-03	4.669417e+01	
8  3.00197	4.896823e-02	2.840417e-01	7.792706e-03	4.603347e+01	
8  4.65773	3.704268e-01	2.891697e-01	5.651601e-03	6.329587e+01	
2  4.17863	9.166479e-01	3.009430e-01	3.241683e-03	6.076576e+01	
1  2.69323	5.029275e-01	2.958867e-01	4.421513e-03	5.192707e+01	
1  2.94283	1.168220e+00	3.142556e-01	5.337677e-03	5.353209e+01	
1  2.57571	5.155001e-01	3.095613e-01	7.980902e-03	4.154182e+01	
4  1.48465	6.902285e-01	3.230320e-01	4.796793e-03	5.004740e+01	
2  1.67557	7.367606e-01	3.156005e-01	6.143981e-03	5.222552e+01	
6  1.38835	1.584521e-01	3.278448e-01	9.472992e-03	5.303401e+01	
4  0.581453	4.034086e-01	3.235074e-01	6.703438e-03	3.903497e+01	
5  1.041	4.075018e-01	3.141040e-01	6.810882e-03	2.958069e+01	
6  0.773425	2.841701e-01	3.261002e-01	8.207420e-03	3.673441e+01	
6  1.4369	2.531205e-01	3.251053e-01	4.330233e-03	3.647649e+01	
3  2.08961	6.203632e-01	2.984558e-01	5.483275e-03	5.298442e+01	
8  1.65849	1.260602e-01	3.009109e-01	1.080741e-02	3.087779e+01	
17  0.404906	3.793704e-02	3.055290e-01	7.758998e-03	3.456407e+01	
3  1.34114	2.301964e-01	3.150671e-01	8.455466e-03	2.486814e+01	
6  1.58953	5.342090e-02	3.184721e-01	4.962866e-03	2.606855e+01	
10  1.25226	2.173315e-02	3.144825e-01	4.955748e-03	5.094628e+01	
1  4.68975	3.958164e-01	3.151482e-01	5.465150e-03	7.178812e+01	
3  1.32978	6.621866e-01	3.079865e-01	4.629153e-03	4.782114e+01	
1  1.95469	8.484353e-01	3.187838e-01	3.629251e-03	4.960674e+01	
14  3.21925	9.280113e-01	3.402006e-01	4.134061e-03	4.250150e+01	
3  4.79999	1.244488e+00	3.295545e-01	1.308650e-03	5.182536e+01	
2  3.41419	1.364118e+00	3.096417e-01	1.561294e-03	4.064183e+01	
1  5.03027	1.087096e+00	2.957710e-01	2.548999e-03	2.057785e+01	
6  5.50135	1.449540e+00	3.026147e-01	2.240238e-03	1.596860e+01	
4  3.09898	2.118545e+00	3.101737e-01	3.496183e-03	3.487401e+01	
1  2.53848	2.123518e+00	3.088165e-01	2.889017e-03	4.764830e+01	
6  2.80946	1.729961e+00	3.024859e-01	2.701820e-03	4.467822e+01	
13  3.67967	1.663130e+00	3.215551e-01	4.448018e-03	5.516677e+01	
1  5.63487	1.310199e+00	3.075929e-01	5.566075e-03	4.568366e+01	
7  4.32668	2.135254e+00	3.147876e-01	8.521495e-04	4.737901e+01	
1  3.91812	1.775423e+00	3.087149e-01	3.708235e-03	2.738915e+01	
6  3.75541	2.314998e+00	3.299605e-01	2.322418e-03	5.103906e+01	
1  5.75138	2.399643e+00	3.330938e-01	5.586706e-04	3.095306e+01	
5  2.55739	2.211099e+00	3.172875e-01	2.414734e-03	4.245364e+01	
2  2.5762	2.045263e+00	3.115017e-01	3.036619e-03	5.044359e+01	
5  3.50774	2.057588e+00	3.030350e-01	2.256057e-03	5.037227e+01	
18  2.18155	1.517020e+00	3.231345e-01	3.261903e-03	4.506865e+01	
5  1.9219	1.549863e+00	3.119270e-01	3.279188e-03	4.089840e+01	
4  1.92499	1.299021e+00	3.214927e-01	3.400036e-03	4.341161e+01	
3  1.68133	1.063318e+00	3.172412e-01	4.151868e-03	3.367341e+01	
2  1.85373	8.795916e-01	3.215811e-01	4.123633e-03	3.055900e+01	
