8  1.33143	2.331636e-01	2.989842e-01	5.897419e-03	4.725420e+01	
3  2.27129	7.790277e-02	3.046338e-01	3.983321e-03	2.747267e+01	
6  4.45251	5.628966e-01	3.079900e-01	9.461011e-04	4.868338e+01	
1  2.21847	4.753309e-01	3.164817e-01	2.770158e-03	4.182115e+01	
3  0.863888	3.658082e-01	3.185236e-01	5.575818e-03	3.106890e+01	
3  0.653804	5.406059e-01	3.130798e-01	5.747763e-03	3.716168e+01	
15  1.05301	4.961259e-01	3.043396e-01	5.103994e-03	4.270886e+01	
18  0.416481	8.291546e-02	3.078328e-01	6.583760e-03	4.475013e+01	
8  0.53929	6.742711e-02	3.047505e-01	6.473107e-03	4.268105e+01	
10  1.02196	2.057085e-01	3.050133e-01	5.440149e-03	4.691181e+01	
5  1.42879	6.071349e-01	3.005507e-01	4.997310e-03	4.341903e+01	
1  2.65992	7.270574e-01	3.044708e-01	4.902872e-03	2.377167e+01	
2  2.02451	7.049314e-01	3.005589e-01	4.328858e-03	3.173129e+01	
1  1.21839	1.563771e-01	3.036399e-01	6.369426e-03	2.772235e+01	
3  1.30625	3.363090e-01	3.040476e-01	4.789041e-03	4.549838e+01	
1  2.00668	8.015652e-01	3.157153e-01	6.049893e-03	4.108076e+01	
6  4.67491	1.460457e+00	3.407012e-01	3.106814e-03	5.370462e+01	
3  4.44584	1.608745e+00	3.272874e-01	2.911064e-03	6.154285e+01	
5  4.01678	2.005073e+00	3.167672e-01	2.959404e-03	6.159172e+01	
2  3.40794	1.924815e+00	3.132089e-01	1.576245e-03	3.530729e+01	
1  4.23197	2.135922e+00	3.157296e-01	1.183485e-03	5.101056e+01	
2  4.23952	2.043022e+00	3.112471e-01	1.075814e-03	4.919085e+01	
18  2.56386	1.879132e+00	3.238363e-01	2.776119e-03	4.505101e+01	
17  2.86745	2.237609e+00	3.189093e-01	3.206248e-03	5.256245e+01	
15  3.57451	2.082304e+00	3.035899e-01	3.404544e-03	5.727058e+01	
6  3.39321	1.906952e+00	3.168031e-01	1.848186e-03	4.922904e+01	
4  4.30571	2.046641e+00	3.099581e-01	4.021332e-03	6.122253e+01	
4  4.12608	1.896700e+00	3.140159e-01	2.114872e-03	5.808087e+01	
2  3.34825	1.333956e+00	3.241818e-01	1.797192e-03	3.821704e+01	
2  3.24881	8.312710e-01	3.141330e-01	3.071370e-03	2.226805e+01	
3  1.84461	3.867550e-01	3.214893e-01	4.284901e-03	2.779214e+01	
3  1.46956	2.124646e-02	3.137004e-01	8.204046e-03	2.128231e+01	
