1  10.8479	7.444327e-01	3.394190e-01	7.922406e-03	6.072158e+01	
2  4.05435	6.489689e-01	3.287687e-01	7.409535e-03	5.618895e+01	
4  3.77396	1.368029e+00	3.377835e-01	3.661949e-03	5.191615e+01	
4  2.99378	9.037657e-01	3.241977e-01	3.551761e-03	2.377415e+01	
14  1.77124	1.046781e+00	3.173287e-01	3.419194e-03	3.648429e+01	
3  0.671351	4.910644e-01	3.224440e-01	6.178815e-03	4.260660e+01	
2  1.15602	3.049016e-01	2.981320e-01	6.930108e-03	3.388634e+01	
1  1.86375	7.546422e-03	2.959163e-01	4.909966e-03	4.133706e+01	
1  1.64722	5.018046e-01	3.066254e-01	3.846760e-03	3.621651e+01	
8  1.93913	1.139803e+00	3.210699e-01	3.574490e-03	3.375190e+01	
12  2.0103	5.938752e-01	3.295061e-01	6.360468e-03	5.307124e+01	
5  2.91124	4.730882e-01	3.184089e-01	7.602312e-03	6.407838e+01	
5  2.59522	2.570976e-01	3.083928e-01	9.180948e-03	6.320571e+01	
3  2.05938	5.376662e-02	3.345157e-01	9.815222e-03	5.265673e+01	
3  0.727419	1.879575e-01	3.292635e-01	7.493952e-03	4.495199e+01	
11  3.58069	2.554701e-01	3.325057e-01	2.596289e-03	4.885615e+01	
12  4.57471	4.902009e-01	3.506224e-01	4.853016e-03	4.120442e+01	
2  1.54475	1.858403e-01	3.351020e-01	5.951464e-03	4.167897e+01	
10  0.837756	2.211687e-02	3.208397e-01	5.116803e-03	4.371192e+01	
3  1.89904	5.436437e-01	3.019256e-01	4.796215e-03	2.872315e+01	
4  1.18676	1.506718e-01	3.099454e-01	6.785862e-03	2.449658e+01	
10  1.32314	7.627532e-03	2.973626e-01	7.125248e-03	3.110946e+01	
8  3.13834	8.841082e-02	2.841136e-01	6.166515e-03	3.705597e+01	
1  2.0011	5.229433e-01	2.984076e-01	4.270510e-03	3.580146e+01	
1  1.04374	7.705658e-01	3.109073e-01	5.347379e-03	4.391968e+01	
5  1.07501	3.564689e-01	3.031461e-01	5.281602e-03	3.601404e+01	
3  1.80552	6.584691e-01	3.257253e-01	3.788578e-03	3.675716e+01	
3  1.12919	6.017347e-01	3.032707e-01	5.540145e-03	4.528812e+01	
3  2.04193	5.029426e-01	2.973301e-01	4.310797e-03	3.734962e+01	
1  2.00792	2.611809e-01	3.151060e-01	3.143803e-03	3.485807e+01	
7  3.0118	1.482538e-01	3.222096e-01	2.060507e-03	3.774797e+01	
3  3.23656	2.379739e-01	3.239538e-01	2.399579e-03	5.073054e+01	
3  4.82227	5.278683e-01	3.313122e-01	2.416250e-03	5.923292e+01	
2  4.23346	5.060548e-01	3.290451e-01	2.421991e-03	5.667039e+01	
1  3.61481	5.667929e-01	3.329682e-01	5.960174e-03	6.304427e+01	
6  3.44199	7.441850e-01	3.332685e-01	3.468062e-03	5.401294e+01	
1  3.75432	1.389097e+00	3.156996e-01	1.871282e-03	5.337693e+01	
3  3.81056	1.551503e+00	3.051112e-01	2.294625e-03	5.488117e+01	
1  3.892	1.588994e+00	3.188672e-01	2.327145e-03	2.252329e+01	
4  4.13001	1.605053e+00	3.111216e-01	3.284863e-03	2.040181e+01	
4  4.29682	1.462472e+00	3.271281e-01	1.457236e-03	2.983205e+01	
1  4.46664	1.437294e+00	3.149569e-01	5.403811e-04	4.002357e+01	
7  3.0137	1.245342e+00	3.200493e-01	2.070991e-03	3.457091e+01	
2  2.90361	1.938365e+00	3.185779e-01	3.535140e-03	5.463542e+01	
2  3.2561	2.157803e+00	3.249185e-01	3.293719e-03	3.428569e+01	
15  3.12767	1.722705e+00	3.259281e-01	2.903099e-03	2.869510e+01	
2  3.79665	1.498088e+00	3.104179e-01	1.306254e-03	3.422272e+01	
1  5.03584	7.976163e-01	3.132498e-01	7.101902e-03	4.703139e+01	
4  2.65878	1.234861e+00	3.169246e-01	2.583091e-03	4.851591e+01	
2  3.77993	1.137400e+00	2.929493e-01	3.649840e-03	5.401388e+01	
2  2.97995	6.819922e-01	2.928203e-01	3.978327e-03	3.265087e+01	
1  4.02423	7.942086e-01	2.841879e-01	4.263908e-03	4.440518e+01	
3  2.73059	2.646350e-01	2.962446e-01	7.553261e-03	6.006073e+01	
1  2.70767	9.636622e-01	3.184462e-01	5.255839e-03	5.954795e+01	
1  3.99787	5.472698e-01	3.322808e-01	5.162651e-03	6.437113e+01	
1  4.45883	4.521851e-01	2.909712e-01	8.133368e-03	6.343839e+01	
4  5.36613	4.220726e-01	2.806109e-01	8.201750e-03	5.898874e+01	
2  4.72152	2.979677e-01	2.801889e-01	8.687249e-03	5.526953e+01	
9  0.93573	8.447774e-02	2.980181e-01	7.402625e-03	4.331431e+01	
3  1.04141	6.047297e-02	3.103412e-01	8.064802e-03	5.528959e+01	
3  1.69206	2.544580e-01	3.053492e-01	5.026180e-03	5.304954e+01	
5  1.30392	2.336245e-01	3.213629e-01	5.786619e-03	5.383038e+01	
2  2.8743	1.287307e-01	3.450686e-01	9.072277e-03	4.494247e+01	
