   0.3479599E+01   0.1182841E-02
   0.4159302E+01   0.1598796E-02
   0.4839005E+01   0.2137963E-02
   0.5518708E+01   0.2823807E-02
   0.6198411E+01   0.3717540E-02
   0.6878114E+01   0.4836238E-02
   0.7557817E+01   0.6234148E-02
   0.8237520E+01   0.7947091E-02
   0.8917223E+01   0.9979149E-02
   0.9596926E+01   0.1238289E-01
   0.1027663E+02   0.1515558E-01
   0.1095633E+02   0.1830210E-01
   0.1163603E+02   0.2193285E-01
   0.1231574E+02   0.2604288E-01
   0.1299544E+02   0.3076432E-01
   0.1367514E+02   0.3621713E-01
   0.1435485E+02   0.4237162E-01
   0.1503455E+02   0.4938259E-01
   0.1571425E+02   0.5746868E-01
   0.1639396E+02   0.6667859E-01
   0.1707366E+02   0.7741329E-01
   0.1775336E+02   0.8991111E-01
   0.1843306E+02   0.1041127E+00
   0.1911277E+02   0.1200724E+00
   0.1979247E+02   0.1376231E+00
   0.2047217E+02   0.1563877E+00
   0.2115188E+02   0.1764433E+00
   0.2183158E+02   0.1977645E+00
   0.2251128E+02   0.2208608E+00
   0.2319099E+02   0.2457218E+00
   0.2387069E+02   0.2724616E+00
   0.2455039E+02   0.3006713E+00
   0.2523009E+02   0.3309882E+00
   0.2590980E+02   0.3630373E+00
   0.2658950E+02   0.3971471E+00
   0.2726920E+02   0.4331217E+00
   0.2794891E+02   0.4701810E+00
   0.2862861E+02   0.5080562E+00
   0.2930831E+02   0.5459488E+00
   0.2998802E+02   0.5837895E+00
   0.3066772E+02   0.6216531E+00
   0.3134742E+02   0.6592487E+00
   0.3202712E+02   0.6963445E+00
   0.3270683E+02   0.7325160E+00
   0.3338653E+02   0.7678901E+00
   0.3406623E+02   0.8021280E+00
   0.3474594E+02   0.8358501E+00
   0.3542564E+02   0.8684379E+00
   0.3610534E+02   0.8994140E+00
   0.3678504E+02   0.9277233E+00
   0.3746475E+02   0.9520584E+00
   0.3814445E+02   0.9719036E+00
   0.3882415E+02   0.9865005E+00
   0.3950386E+02   0.9954667E+00
   0.4018356E+02   0.9995535E+00
   0.4086326E+02   0.9996157E+00
   0.4154297E+02   0.9960541E+00
   0.4222267E+02   0.9892619E+00
   0.4290237E+02   0.9796205E+00
   0.4358207E+02   0.9676082E+00
   0.4426178E+02   0.9538457E+00
   0.4494148E+02   0.9383659E+00
   0.4562118E+02   0.9210075E+00
   0.4630089E+02   0.9014986E+00
   0.4698059E+02   0.8783946E+00
   0.4766029E+02   0.8509670E+00
   0.4834000E+02   0.8197794E+00
   0.4901970E+02   0.7853561E+00
   0.4969940E+02   0.7487222E+00
   0.5037910E+02   0.7116198E+00
   0.5105881E+02   0.6740344E+00
   0.5173851E+02   0.6366775E+00
   0.5241821E+02   0.5990971E+00
   0.5309792E+02   0.5617362E+00
   0.5377762E+02   0.5242821E+00
   0.5445732E+02   0.4870970E+00
   0.5513703E+02   0.4504190E+00
   0.5581673E+02   0.4152151E+00
   0.5649643E+02   0.3815039E+00
   0.5717613E+02   0.3493468E+00
   0.5785584E+02   0.3190067E+00
   0.5853554E+02   0.2903049E+00
   0.5921524E+02   0.2631721E+00
   0.5989495E+02   0.2375510E+00
   0.6057465E+02   0.2138853E+00
   0.6125435E+02   0.1921353E+00
   0.6193406E+02   0.1721859E+00
   0.6261376E+02   0.1541351E+00
   0.6329346E+02   0.1374254E+00
   0.6397316E+02   0.1220618E+00
   0.6465287E+02   0.1074522E+00
   0.6533257E+02   0.9382748E-01
   0.6601227E+02   0.8119977E-01
   0.6669198E+02   0.6966224E-01
   0.6737168E+02   0.5961687E-01
   0.6805138E+02   0.5092889E-01
   0.6873108E+02   0.4362197E-01
   0.6941079E+02   0.3741108E-01
   0.7009049E+02   0.3207303E-01
   0.7077019E+02   0.2750595E-01
   0.7144990E+02   0.2348799E-01
   0.7212960E+02   0.2001112E-01
   0.7280930E+02   0.1691064E-01
   0.7348901E+02   0.1428713E-01
   0.7416871E+02   0.1203353E-01
   0.7484841E+02   0.1013412E-01
   0.7552811E+02   0.8497431E-02
   0.7620782E+02   0.7064746E-02
   0.7688752E+02   0.5843081E-02
   0.7756722E+02   0.4788234E-02
   0.7824693E+02   0.3910921E-02
   0.7892663E+02   0.3191143E-02
