   0.2296807E-03   0.9985127E+00
   0.2993038E-01   0.9981130E+00
   0.5963107E-01   0.9853272E+00
   0.8933177E-01   0.9618215E+00
   0.1190325E+00   0.9293925E+00
   0.1487332E+00   0.8897593E+00
   0.1784339E+00   0.8444173E+00
   0.2081346E+00   0.7949675E+00
   0.2378353E+00   0.7429425E+00
   0.2675359E+00   0.6903072E+00
   0.2972366E+00   0.6377505E+00
   0.3269373E+00   0.5864478E+00
   0.3566380E+00   0.5377240E+00
   0.3863387E+00   0.4924257E+00
   0.4160394E+00   0.4507885E+00
   0.4457401E+00   0.4127969E+00
   0.4754408E+00   0.3784943E+00
   0.5051415E+00   0.3475045E+00
   0.5348422E+00   0.3196277E+00
   0.5645429E+00   0.2945172E+00
   0.5942436E+00   0.2718108E+00
   0.6239443E+00   0.2513162E+00
   0.6536450E+00   0.2326001E+00
   0.6833457E+00   0.2157061E+00
   0.7130464E+00   0.2003007E+00
   0.7427471E+00   0.1864292E+00
   0.7724478E+00   0.1739870E+00
   0.8021485E+00   0.1628914E+00
   0.8318492E+00   0.1529454E+00
   0.8615499E+00   0.1440513E+00
   0.8912506E+00   0.1360020E+00
   0.9209513E+00   0.1288003E+00
   0.9506520E+00   0.1221088E+00
   0.9803527E+00   0.1158703E+00
   0.1010053E+01   0.1100359E+00
   0.1039754E+01   0.1045287E+00
   0.1069455E+01   0.9938778E-01
   0.1099155E+01   0.9458459E-01
   0.1128856E+01   0.9018529E-01
   0.1158557E+01   0.8613791E-01
   0.1188258E+01   0.8245464E-01
   0.1217958E+01   0.7911574E-01
   0.1247659E+01   0.7601470E-01
   0.1277360E+01   0.7312257E-01
   0.1307060E+01   0.7045364E-01
   0.1336761E+01   0.6792480E-01
   0.1366462E+01   0.6556488E-01
   0.1396162E+01   0.6335201E-01
   0.1425863E+01   0.6131294E-01
   0.1455564E+01   0.5941166E-01
   0.1485264E+01   0.5765954E-01
   0.1514965E+01   0.5603889E-01
   0.1544666E+01   0.5455072E-01
   0.1574367E+01   0.5310411E-01
   0.1604067E+01   0.5168210E-01
   0.1633768E+01   0.5028916E-01
   0.1663469E+01   0.4890584E-01
   0.1693169E+01   0.4753521E-01
   0.1722870E+01   0.4612256E-01
   0.1752571E+01   0.4481159E-01
   0.1782271E+01   0.4349596E-01
   0.1811972E+01   0.4227763E-01
   0.1841673E+01   0.4116263E-01
   0.1871374E+01   0.4015350E-01
   0.1901074E+01   0.3921182E-01
   0.1930775E+01   0.3838706E-01
   0.1960476E+01   0.3764456E-01
   0.1990176E+01   0.3699506E-01
   0.2019877E+01   0.3638420E-01
   0.2049578E+01   0.3577949E-01
   0.2079278E+01   0.3522380E-01
   0.2108979E+01   0.3470728E-01
   0.2138680E+01   0.3416978E-01
   0.2168381E+01   0.3359750E-01
   0.2198081E+01   0.3302363E-01
   0.2227782E+01   0.3243392E-01
   0.2257483E+01   0.3172438E-01
   0.2287183E+01   0.3098173E-01
   0.2316884E+01   0.3016339E-01
   0.2346585E+01   0.2929002E-01
   0.2376285E+01   0.2837937E-01
   0.2405986E+01   0.2749462E-01
   0.2435687E+01   0.2671157E-01
   0.2465387E+01   0.2606455E-01
   0.2495088E+01   0.2553747E-01
   0.2524789E+01   0.2517465E-01
   0.2554490E+01   0.2492778E-01
   0.2584190E+01   0.2470674E-01
   0.2613891E+01   0.2448642E-01
   0.2643592E+01   0.2420048E-01
   0.2673292E+01   0.2385917E-01
   0.2702993E+01   0.2348446E-01
   0.2732694E+01   0.2301068E-01
   0.2762394E+01   0.2248046E-01
   0.2792095E+01   0.2192062E-01
   0.2821796E+01   0.2135412E-01
   0.2851497E+01   0.2078476E-01
   0.2881197E+01   0.2023130E-01
   0.2910898E+01   0.1969291E-01
   0.2940599E+01   0.1915954E-01
   0.2970299E+01   0.1867210E-01
   0.3000000E+01   0.1804895E-01
