  -0.7559679E-03   0.1731725E-02
  -0.6066490E-03   0.3907558E-02
  -0.4573300E-03   0.7559023E-02
  -0.3080111E-03   0.1309726E-01
  -0.1586921E-03   0.2081022E-01
  -0.9373166E-05   0.3048333E-01
   0.1399458E-03   0.4195192E-01
   0.2892647E-03   0.5476691E-01
   0.4385837E-03   0.6902799E-01
   0.5879026E-03   0.8464630E-01
   0.7372216E-03   0.1022904E+00
   0.8865405E-03   0.1222648E+00
   0.1035860E-02   0.1451131E+00
   0.1185178E-02   0.1710225E+00
   0.1334497E-02   0.2005306E+00
   0.1483816E-02   0.2336985E+00
   0.1633135E-02   0.2707127E+00
   0.1782454E-02   0.3114051E+00
   0.1931773E-02   0.3557622E+00
   0.2081092E-02   0.4031599E+00
   0.2230411E-02   0.4527205E+00
   0.2379730E-02   0.5034000E+00
   0.2529049E-02   0.5534423E+00
   0.2678368E-02   0.6018709E+00
   0.2827687E-02   0.6469178E+00
   0.2977006E-02   0.6874599E+00
   0.3126325E-02   0.7228195E+00
   0.3275644E-02   0.7533378E+00
   0.3424963E-02   0.7796106E+00
   0.3574282E-02   0.8023887E+00
   0.3723601E-02   0.8224565E+00
   0.3872920E-02   0.8409092E+00
   0.4022239E-02   0.8582948E+00
   0.4171558E-02   0.8750451E+00
   0.4320876E-02   0.8918186E+00
   0.4470195E-02   0.9083999E+00
   0.4619514E-02   0.9247057E+00
   0.4768833E-02   0.9402790E+00
   0.4918152E-02   0.9548438E+00
   0.5067471E-02   0.9678211E+00
   0.5216790E-02   0.9790106E+00
   0.5366109E-02   0.9878736E+00
   0.5515428E-02   0.9943938E+00
   0.5664747E-02   0.9982773E+00
   0.5814066E-02   0.1000000E+01
   0.5963385E-02   0.9987766E+00
   0.6112704E-02   0.9952388E+00
   0.6262023E-02   0.9896243E+00
   0.6411342E-02   0.9816704E+00
   0.6560661E-02   0.9715500E+00
   0.6709980E-02   0.9597103E+00
   0.6859299E-02   0.9461305E+00
   0.7008618E-02   0.9308402E+00
   0.7157937E-02   0.9135624E+00
   0.7307256E-02   0.8945883E+00
   0.7456574E-02   0.8728017E+00
   0.7605893E-02   0.8488376E+00
   0.7755212E-02   0.8220457E+00
   0.7904531E-02   0.7926773E+00
   0.8053850E-02   0.7617263E+00
   0.8203169E-02   0.7303878E+00
   0.8352488E-02   0.6987003E+00
   0.8501807E-02   0.6675760E+00
   0.8651126E-02   0.6364348E+00
   0.8800445E-02   0.6049434E+00
   0.8949764E-02   0.5729848E+00
   0.9099083E-02   0.5410219E+00
   0.9248402E-02   0.5088447E+00
   0.9397721E-02   0.4771583E+00
   0.9547040E-02   0.4460212E+00
   0.9696359E-02   0.4159904E+00
   0.9845678E-02   0.3874124E+00
   0.9994997E-02   0.3602885E+00
   0.1014432E-01   0.3340401E+00
   0.1029363E-01   0.3085016E+00
   0.1044295E-01   0.2835653E+00
   0.1059227E-01   0.2592086E+00
   0.1074159E-01   0.2357006E+00
   0.1089091E-01   0.2136054E+00
   0.1104023E-01   0.1931242E+00
   0.1118955E-01   0.1745564E+00
   0.1133887E-01   0.1579604E+00
   0.1148819E-01   0.1430094E+00
   0.1163751E-01   0.1294878E+00
   0.1178682E-01   0.1170103E+00
   0.1193614E-01   0.1055017E+00
   0.1208546E-01   0.9444265E-01
   0.1223478E-01   0.8415856E-01
   0.1238410E-01   0.7442839E-01
   0.1253342E-01   0.6511528E-01
   0.1268274E-01   0.5662585E-01
   0.1283206E-01   0.4885553E-01
   0.1298138E-01   0.4190067E-01
   0.1313069E-01   0.3571126E-01
   0.1328001E-01   0.3059984E-01
   0.1342933E-01   0.2651206E-01
   0.1357865E-01   0.2320225E-01
   0.1372797E-01   0.2055455E-01
   0.1387729E-01   0.1825499E-01
   0.1402661E-01   0.1628317E-01
   0.1417593E-01   0.1430209E-01
   0.1432525E-01   0.1227935E-01
   0.1447457E-01   0.1029948E-01
   0.1462388E-01   0.8361115E-02
   0.1477320E-01   0.6621872E-02
   0.1492252E-01   0.5096930E-02
   0.1507184E-01   0.3886718E-02
   0.1522116E-01   0.2915260E-02
   0.1537048E-01   0.2170210E-02
   0.1551980E-01   0.1671694E-02
   0.1566912E-01   0.1346642E-02
   0.1581844E-01   0.1125168E-02
   0.1596775E-01   0.9557824E-03
   0.1611707E-01   0.8106776E-03
