   0.1551324E+01   0.4122573E-02
   0.1554937E+01   0.5122314E-02
   0.1558549E+01   0.6331212E-02
   0.1562162E+01   0.7789500E-02
   0.1565775E+01   0.9507322E-02
   0.1569387E+01   0.1159144E-01
   0.1573000E+01   0.1411080E-01
   0.1576613E+01   0.1714638E-01
   0.1580225E+01   0.2087175E-01
   0.1583838E+01   0.2528896E-01
   0.1587451E+01   0.3038343E-01
   0.1591063E+01   0.3620043E-01
   0.1594676E+01   0.4290208E-01
   0.1598289E+01   0.5067527E-01
   0.1601901E+01   0.5980260E-01
   0.1605514E+01   0.7037341E-01
   0.1609127E+01   0.8239283E-01
   0.1612740E+01   0.9591026E-01
   0.1616352E+01   0.1109554E+00
   0.1619965E+01   0.1274864E+00
   0.1623578E+01   0.1457405E+00
   0.1627190E+01   0.1657034E+00
   0.1630803E+01   0.1879130E+00
   0.1634416E+01   0.2125641E+00
   0.1638028E+01   0.2395641E+00
   0.1641641E+01   0.2685960E+00
   0.1645254E+01   0.2993248E+00
   0.1648866E+01   0.3313882E+00
   0.1652479E+01   0.3650232E+00
   0.1656092E+01   0.4002530E+00
   0.1659705E+01   0.4371872E+00
   0.1663317E+01   0.4754215E+00
   0.1666930E+01   0.5142885E+00
   0.1670543E+01   0.5531853E+00
   0.1674155E+01   0.5914293E+00
   0.1677768E+01   0.6292204E+00
   0.1681381E+01   0.6661759E+00
   0.1684993E+01   0.7024005E+00
   0.1688606E+01   0.7375876E+00
   0.1692219E+01   0.7711011E+00
   0.1695831E+01   0.8025227E+00
   0.1699444E+01   0.8306321E+00
   0.1703057E+01   0.8557357E+00
   0.1706670E+01   0.8780138E+00
   0.1710282E+01   0.8980787E+00
   0.1713895E+01   0.9166027E+00
   0.1717508E+01   0.9337349E+00
   0.1721120E+01   0.9492430E+00
   0.1724733E+01   0.9624787E+00
   0.1728346E+01   0.9725959E+00
   0.1731958E+01   0.9798885E+00
   0.1735571E+01   0.9852836E+00
   0.1739184E+01   0.9899144E+00
   0.1742796E+01   0.9940835E+00
   0.1746409E+01   0.9974950E+00
   0.1750022E+01   0.9996881E+00
   0.1753635E+01   0.9994662E+00
   0.1757247E+01   0.9967457E+00
   0.1760860E+01   0.9915964E+00
   0.1764473E+01   0.9848093E+00
   0.1768085E+01   0.9773891E+00
   0.1771698E+01   0.9695949E+00
   0.1775311E+01   0.9607020E+00
   0.1778923E+01   0.9510544E+00
   0.1782536E+01   0.9401712E+00
   0.1786149E+01   0.9277462E+00
   0.1789761E+01   0.9139503E+00
   0.1793374E+01   0.8978988E+00
   0.1796987E+01   0.8790392E+00
   0.1800600E+01   0.8566468E+00
   0.1804212E+01   0.8309039E+00
   0.1807825E+01   0.8018114E+00
   0.1811438E+01   0.7702521E+00
   0.1815050E+01   0.7366521E+00
   0.1818663E+01   0.7013853E+00
   0.1822276E+01   0.6652855E+00
   0.1825888E+01   0.6290225E+00
   0.1829501E+01   0.5924517E+00
   0.1833114E+01   0.5557760E+00
   0.1836726E+01   0.5194092E+00
   0.1840339E+01   0.4830874E+00
   0.1843952E+01   0.4467177E+00
   0.1847565E+01   0.4106999E+00
   0.1851177E+01   0.3754722E+00
   0.1854790E+01   0.3413805E+00
   0.1858403E+01   0.3092468E+00
   0.1862015E+01   0.2789678E+00
   0.1865628E+01   0.2503825E+00
   0.1869241E+01   0.2236322E+00
   0.1872853E+01   0.1987564E+00
   0.1876466E+01   0.1756917E+00
   0.1880079E+01   0.1546469E+00
   0.1883691E+01   0.1355242E+00
   0.1887304E+01   0.1181244E+00
   0.1890917E+01   0.1022240E+00
   0.1894529E+01   0.8791470E-01
   0.1898142E+01   0.7512882E-01
   0.1901755E+01   0.6384398E-01
   0.1905368E+01   0.5402768E-01
   0.1908980E+01   0.4556041E-01
   0.1912593E+01   0.3829875E-01
   0.1916206E+01   0.3214082E-01
   0.1919818E+01   0.2696339E-01
   0.1923431E+01   0.2259607E-01
   0.1927044E+01   0.1886348E-01
   0.1930656E+01   0.1567163E-01
   0.1934269E+01   0.1287643E-01
   0.1937882E+01   0.1049502E-01
   0.1941494E+01   0.8516585E-02
   0.1945107E+01   0.6867287E-02
   0.1948720E+01   0.5532059E-02
   0.1952333E+01   0.4378031E-02
